ticker,underlying,strike,expiry,contract_type,last_price,volume_today,premium_today,underlying_price,dte,iv,delta,gamma,theta,vega,rho,last_trade_at,updated_at
TSLA260702C00385000,TSLA,385.0,2026-07-02,call,40.52,655,2699843.0,425.25,1,0.9925,0.974,0.002738,-0.7141,0.0135,0.0102,2026-07-01T19:58:17.384959Z,2026-07-01T19:58:28.909649Z
TSLA260702P00385000,TSLA,385.0,2026-07-02,put,0.08,3167,35930.0,425.28,1,0.852,-0.012,0.00165,-0.2961,0.007,-0.0001,2026-07-01T19:59:38.213373Z,2026-07-01T20:00:03.163208Z
TSLA260702C00387500,TSLA,387.5,2026-07-02,call,38.2,348,1351115.0,425.28,1,1.0292,0.9605,0.003726,-1.0234,0.019,0.0101,2026-07-01T19:59:47.205842Z,2026-07-01T20:00:03.163208Z
TSLA260702P00387500,TSLA,387.5,2026-07-02,put,0.11,583,7602.0,425.28,1,0.8405,-0.0162,0.002162,-0.3775,0.009,-0.0002,2026-07-01T19:59:48.403965Z,2026-07-01T20:00:03.163208Z
TSLA260702C00390000,TSLA,390.0,2026-07-02,call,36.0,568,2094451.0,425.28,1,1.098,0.9379,0.005004,-1.5396,0.0272,0.0099,2026-07-01T19:59:32.055657Z,2026-07-01T19:59:32.426594Z
TSLA260702P00390000,TSLA,390.0,2026-07-02,put,0.12,2697,48643.0,425.28,1,0.8006,-0.0183,0.002518,-0.3988,0.01,-0.0002,2026-07-01T19:59:52.342937Z,2026-07-01T20:00:03.163208Z
TSLA260702C00392500,TSLA,392.5,2026-07-02,call,32.8,592,2063227.0,425.25,1,0.4732,0.9994,0.000191,-0.0589,0.0004,0.0107,2026-07-01T19:58:17.326354Z,2026-07-01T19:58:28.909649Z
TSLA260702P00392500,TSLA,392.5,2026-07-02,put,0.15,1616,31543.0,425.28,1,0.7764,-0.0229,0.003142,-0.4682,0.0121,-0.0003,2026-07-01T19:59:51.381689Z,2026-07-01T20:00:03.163208Z
TSLA260702C00395000,TSLA,395.0,2026-07-02,call,30.45,407,1268408.0,425.2,1,0.7594,0.9697,0.004058,-0.6266,0.0153,0.0105,2026-07-01T19:58:38.116765Z,2026-07-01T19:59:01.558486Z
TSLA260702P00395000,TSLA,395.0,2026-07-02,put,0.19,2871,75288.0,425.28,1,0.7534,-0.029,0.003943,-0.553,0.0147,-0.0003,2026-07-01T19:59:50.290202Z,2026-07-01T20:00:03.163208Z
TSLA260702C00397500,TSLA,397.5,2026-07-02,call,28.7,215,636550.0,425.28,1,0.9659,0.9137,0.00732,-1.7363,0.035,0.0099,2026-07-01T19:59:40.125773Z,2026-07-01T20:00:03.163208Z
TSLA260702P00397500,TSLA,397.5,2026-07-02,put,0.25,2516,74289.0,425.28,1,0.735,-0.0377,0.005016,-0.6692,0.0183,-0.0004,2026-07-01T19:59:49.149725Z,2026-07-01T20:00:03.163208Z
TSLA260702C00400000,TSLA,400.0,2026-07-02,call,26.22,4258,11401021.0,425.28,1,0.9035,0.9069,0.008277,-1.7183,0.0371,0.0098,2026-07-01T19:59:48.092867Z,2026-07-01T20:00:03.163208Z
TSLA260702P00400000,TSLA,400.0,2026-07-02,put,0.32,10550,441932.0,425.75,1,0.7226,-0.0473,0.006127,-0.7919,0.022,-0.0006,2026-07-01T20:00:39.152951Z,2026-07-01T20:01:04.512248Z
TSLA260702C00402500,TSLA,402.5,2026-07-02,call,23.73,2288,5660322.0,426.25,1,0.6401,0.962,0.00578,-0.6386,0.0185,0.0106,2026-07-01T19:54:24.199958Z,2026-07-01T19:54:52.955531Z
TSLA260702P00402500,TSLA,402.5,2026-07-02,put,0.43,2606,148919.0,425.75,1,0.7077,-0.0621,0.007754,-0.9611,0.0273,-0.0007,2026-07-01T20:00:39.479303Z,2026-07-01T20:01:04.512248Z
TSLA260702C00405000,TSLA,405.0,2026-07-02,call,20.85,8395,17781600.0,425.28,1,0.6647,0.923,0.009763,-1.1144,0.0322,0.0102,2026-07-01T19:59:30.394060Z,2026-07-01T19:59:32.426594Z
TSLA260702P00405000,TSLA,405.0,2026-07-02,put,0.54,5612,368251.0,425.28,1,0.6708,-0.0789,0.00985,-1.0939,0.0327,-0.0009,2026-07-01T19:59:49.287784Z,2026-07-01T20:00:03.163208Z
TSLA260702C00407500,TSLA,407.5,2026-07-02,call,18.5,2522,4881786.0,425.25,1,0.6484,0.8992,0.012233,-1.3187,0.0393,0.01,2026-07-01T19:58:19.796830Z,2026-07-01T19:58:28.909649Z
TSLA260702P00407500,TSLA,407.5,2026-07-02,put,0.75,6304,545779.0,425.28,1,0.6617,-0.1049,0.01234,-1.3331,0.0405,-0.0012,2026-07-01T19:59:52.327748Z,2026-07-01T20:00:03.163208Z
TSLA260702C00410000,TSLA,410.0,2026-07-02,call,17.02,6455,10876574.0,425.28,1,0.7757,0.8224,0.015069,-2.2877,0.0579,0.0091,2026-07-01T19:59:54.445719Z,2026-07-01T20:00:03.163208Z
TSLA260702P00410000,TSLA,410.0,2026-07-02,put,1.03,14681,1656252.0,425.75,1,0.6661,-0.1352,0.014642,-1.6059,0.0484,-0.0016,2026-07-01T20:00:39.778605Z,2026-07-01T20:01:04.512248Z
TSLA260702C00412500,TSLA,412.5,2026-07-02,call,14.6,5380,7849716.0,425.28,1,0.7063,0.8015,0.017723,-2.2311,0.062,0.0089,2026-07-01T19:59:31.781165Z,2026-07-01T19:59:32.426594Z
TSLA260702P00412500,TSLA,412.5,2026-07-02,put,1.4,4023,660810.0,425.75,1,0.6592,-0.1744,0.017506,-1.8797,0.0573,-0.0021,2026-07-01T20:00:40.004177Z,2026-07-01T20:01:04.512248Z
TSLA260702C00415000,TSLA,415.0,2026-07-02,call,12.7,9299,12815933.0,425.28,1,0.7086,0.7522,0.020049,-2.5322,0.0704,0.0084,2026-07-01T19:59:46.270888Z,2026-07-01T20:00:03.163208Z
TSLA260702P00415000,TSLA,415.0,2026-07-02,put,1.82,9852,1997100.0,425.75,1,0.6442,-0.218,0.020518,-2.1023,0.0656,-0.0026,2026-07-01T20:00:39.749396Z,2026-07-01T20:01:04.512248Z
TSLA260702C00417500,TSLA,417.5,2026-07-02,call,10.55,10288,11278744.0,425.75,1,0.6154,0.7348,0.023893,-2.2841,0.073,0.0083,2026-07-01T20:00:40.659552Z,2026-07-01T20:01:04.512248Z
TSLA260702P00417500,TSLA,417.5,2026-07-02,put,2.41,7979,2131319.0,425.75,1,0.6374,-0.272,0.023363,-2.3421,0.0739,-0.0032,2026-07-01T20:00:40.450169Z,2026-07-01T20:01:04.512248Z
TSLA260702C00420000,TSLA,420.0,2026-07-02,call,8.7,27525,26677582.0,425.75,1,0.6005,0.6745,0.026915,-2.444,0.0803,0.0076,2026-07-01T20:00:39.694857Z,2026-07-01T20:01:04.512248Z
TSLA260702P00420000,TSLA,420.0,2026-07-02,put,3.2,23564,7951360.0,425.75,1,0.6379,-0.3345,0.025613,-2.5697,0.0811,-0.004,2026-07-01T20:00:39.739306Z,2026-07-01T20:01:04.512248Z
TSLA260702C00422500,TSLA,422.5,2026-07-02,call,7.38,14123,10753006.0,425.28,1,0.6616,0.5833,0.026497,-2.903,0.0869,0.0066,2026-07-01T19:59:50.559688Z,2026-07-01T20:00:03.163208Z
TSLA260702P00422500,TSLA,422.5,2026-07-02,put,4.05,16262,7087153.0,425.75,1,0.6262,-0.3998,0.027681,-2.6738,0.0861,-0.0048,2026-07-01T20:00:39.978152Z,2026-07-01T20:01:04.512248Z
TSLA260702C00425000,TSLA,425.0,2026-07-02,call,5.8,39012,26035909.0,425.75,1,0.6068,0.53,0.029419,-2.7168,0.0887,0.006,2026-07-01T20:00:39.806474Z,2026-07-01T20:01:04.512248Z
TSLA260702P00425000,TSLA,425.0,2026-07-02,put,5.12,30761,16328486.0,425.75,1,0.6206,-0.4704,0.028767,-2.7257,0.0887,-0.0056,2026-07-01T20:00:40.126263Z,2026-07-01T20:01:04.512248Z
TSLA260702C00427500,TSLA,427.5,2026-07-02,call,4.55,26089,14433007.0,425.75,1,0.6013,0.4559,0.029592,-2.6798,0.0884,0.0052,2026-07-01T20:00:39.871214Z,2026-07-01T20:01:04.512248Z
TSLA260702P00427500,TSLA,427.5,2026-07-02,put,6.55,20261,13062185.0,425.75,1,0.6355,-0.541,0.028021,-2.7808,0.0884,-0.0065,2026-07-01T20:00:39.760995Z,2026-07-01T20:01:04.512248Z
TSLA260702C00430000,TSLA,430.0,2026-07-02,call,3.5,52275,22609194.0,425.75,1,0.5975,0.3828,0.028659,-2.5604,0.085,0.0044,2026-07-01T20:00:40.130048Z,2026-07-01T20:01:04.512248Z
TSLA260702P00430000,TSLA,430.0,2026-07-02,put,7.9,23608,17440167.0,425.75,1,0.6213,-0.6123,0.027662,-2.6187,0.0854,-0.0074,2026-07-01T20:00:40.378869Z,2026-07-01T20:01:04.512248Z
TSLA260702C00432500,TSLA,432.5,2026-07-02,call,2.74,12824,4792278.0,425.75,1,0.6078,0.3175,0.026315,-2.4304,0.0794,0.0036,2026-07-01T20:00:40.221041Z,2026-07-01T20:01:04.512248Z
TSLA260702P00432500,TSLA,432.5,2026-07-02,put,9.6,8811,7247974.0,425.75,1,0.6283,-0.6766,0.025654,-2.478,0.08,-0.0082,2026-07-01T20:00:40.308108Z,2026-07-01T20:01:04.512248Z
TSLA260702C00435000,TSLA,435.0,2026-07-02,call,2.09,30223,8855668.0,425.75,1,0.6132,0.2579,0.023639,-2.2203,0.072,0.003,2026-07-01T20:00:40.107349Z,2026-07-01T20:01:04.512248Z
TSLA260702P00435000,TSLA,435.0,2026-07-02,put,11.45,5945,5797551.0,425.75,1,0.6357,-0.7342,0.023155,-2.2838,0.0731,-0.0089,2026-07-01T20:00:40.442234Z,2026-07-01T20:01:04.512248Z
TSLA260702C00437500,TSLA,437.5,2026-07-02,call,1.59,7674,1639437.0,425.75,1,0.6213,0.2069,0.020636,-1.9886,0.0637,0.0024,2026-07-01T20:00:38.838703Z,2026-07-01T20:01:04.512248Z
TSLA260702P00437500,TSLA,437.5,2026-07-02,put,13.2,2829,4484283.0,425.28,1,0.5426,-0.8362,0.020456,-1.4466,0.055,-0.0101,2026-07-01T19:59:38.763489Z,2026-07-01T20:00:03.163208Z
TSLA260702C00440000,TSLA,440.0,2026-07-02,call,1.23,30707,5171920.0,425.75,1,0.6352,0.1661,0.017609,-1.7728,0.0555,0.0019,2026-07-01T20:00:33.871803Z,2026-07-01T20:00:34.279494Z
TSLA260702P00440000,TSLA,440.0,2026-07-02,put,15.76,7399,10478566.0,425.2,1,0.6109,-0.8532,0.016905,-1.5159,0.0512,-0.0104,2026-07-01T19:58:40.243115Z,2026-07-01T19:59:01.558486Z
TSLA260702C00442500,TSLA,442.5,2026-07-02,call,0.93,10650,1397438.0,425.75,1,0.6451,0.1309,0.014783,-1.5343,0.0474,0.0015,2026-07-01T20:00:33.109189Z,2026-07-01T20:00:34.279494Z
TSLA260702P00442500,TSLA,442.5,2026-07-02,put,16.71,269,393384.0,426.25,1,0.5342,-0.9065,0.014013,-0.9458,0.0373,-0.011,2026-07-01T19:54:36.602330Z,2026-07-01T19:54:52.955531Z
TSLA260702C00445000,TSLA,445.0,2026-07-02,call,0.72,11936,1169705.0,425.75,1,0.6602,0.104,0.012277,-1.3339,0.0402,0.0012,2026-07-01T20:00:32.349298Z,2026-07-01T20:00:34.279494Z
TSLA260702P00445000,TSLA,445.0,2026-07-02,put,20.0,446,845321.0,426.86,1,0.8638,-0.8147,0.013847,-2.5334,0.0597,-0.0101,2026-07-01T19:53:33.377938Z,2026-07-01T19:53:52.397522Z
TSLA260702C00447500,TSLA,447.5,2026-07-02,call,0.55,4398,332774.0,425.28,1,0.6843,0.0807,0.009822,-1.1437,0.0333,0.0009,2026-07-01T20:00:21.555931Z,2026-07-01T20:00:34.279494Z
TSLA260702P00447500,TSLA,447.5,2026-07-02,put,21.5,274,590641.0,426.25,1,0.5784,-0.9438,0.008765,-0.6775,0.0252,-0.0116,2026-07-01T19:54:38.348819Z,2026-07-01T19:54:52.955531Z
TSLA260702C00450000,TSLA,450.0,2026-07-02,call,0.43,19670,1075049.0,425.75,1,0.6893,0.065,0.008256,-0.9774,0.0283,0.0007,2026-07-01T20:00:40.485273Z,2026-07-01T20:01:04.512248Z
TSLA260702P00450000,TSLA,450.0,2026-07-02,put,23.57,498,1114599.0,426.71,1,0.6323,-0.9436,0.008039,-0.7491,0.0254,-0.0117,2026-07-01T19:52:01.966586Z,2026-07-01T19:52:19.309082Z
TSLA260702C00452500,TSLA,452.5,2026-07-02,call,0.34,3828,181835.0,425.28,1,0.7171,0.0515,0.006611,-0.8448,0.0235,0.0006,2026-07-01T19:59:48.988115Z,2026-07-01T20:00:03.163208Z
TSLA260702P00452500,TSLA,452.5,2026-07-02,put,27.55,16,37555.0,425.18,1,0.695,-0.9545,0.006181,-0.686,0.0213,-0.0119,2026-07-01T18:53:00.783653Z,2026-07-01T18:53:28.366696Z
TSLA260702C00455000,TSLA,455.0,2026-07-02,call,0.27,4541,174649.0,425.28,1,0.734,0.0413,0.005413,-0.7248,0.0197,0.0005,2026-07-01T19:59:49.959490Z,2026-07-01T20:00:03.163208Z
TSLA260702P00455000,TSLA,455.0,2026-07-02,put,29.99,3,9008.0,425.18,1,0.7126,-0.9637,0.005021,-0.5772,0.0177,-0.012,2026-07-01T18:52:59.819368Z,2026-07-01T18:53:28.366696Z
TSLA260702C00457500,TSLA,457.5,2026-07-02,call,0.21,954,27460.0,425.28,1,0.7477,0.0326,0.004384,-0.6089,0.0162,0.0004,2026-07-01T20:00:30.713362Z,2026-07-01T20:00:34.279494Z
TSLA260702P00457500,TSLA,457.5,2026-07-02,put,34.81,2,7191.0,422.49,2,,,,,,,2026-06-30T19:01:05.264047Z,2026-06-30T19:01:32.804895Z
TSLA260702C00460000,TSLA,460.0,2026-07-02,call,0.17,3774,83689.0,425.75,1,0.7569,0.0268,0.003672,-0.5237,0.0138,0.0003,2026-07-01T20:00:40.057597Z,2026-07-01T20:01:04.512248Z
TSLA260702P00460000,TSLA,460.0,2026-07-02,put,32.71,76,241726.0,426.97,1,0.9611,-0.9295,0.00629,-1.395,0.0301,-0.0118,2026-07-01T17:13:09.058270Z,2026-07-01T17:13:18.721339Z
TSLA260702C00462500,TSLA,462.5,2026-07-02,call,0.15,647,13574.0,425.28,1,0.794,0.023,0.003086,-0.4832,0.0121,0.0003,2026-07-01T19:59:40.627448Z,2026-07-01T20:00:03.163208Z
TSLA260702P00462500,TSLA,462.5,2026-07-02,put,30.2,30,94725.0,431.89,1,0.929,-0.9129,0.007537,-1.6133,0.0359,-0.0117,2026-07-01T15:29:58.690178Z,2026-07-01T15:30:02.621934Z
TSLA260702C00465000,TSLA,465.0,2026-07-02,call,0.11,1431,24923.0,425.28,1,0.799,0.0174,0.002415,-0.3829,0.0096,0.0002,2026-07-01T19:59:47.976164Z,2026-07-01T20:00:03.163208Z
TSLA260702P00465000,TSLA,465.0,2026-07-02,put,39.15,2,7800.0,426.12,1,0.9359,-0.9604,0.004094,-0.8368,0.0191,-0.0123,2026-07-01T19:57:05.621296Z,2026-07-01T19:57:27.385180Z
TSLA260702C00467500,TSLA,467.5,2026-07-02,call,0.09,328,4760.0,424.1,1,0.8373,0.014,0.001916,-0.3316,0.0079,0.0002,2026-07-01T18:38:11.083127Z,2026-07-01T18:38:40.253866Z
TSLA260702P00467500,TSLA,467.5,2026-07-02,put,43.14,20,86240.0,424.38,1,0.816,-0.9875,0.001785,-0.2363,0.0072,-0.0127,2026-07-01T18:33:15.088591Z,2026-07-01T18:33:33.695340Z
TSLA260702C00470000,TSLA,470.0,2026-07-02,call,0.08,1333,13336.0,425.2,1,0.8438,0.0124,0.001716,-0.3033,0.0072,0.0001,2026-07-01T19:59:28.586610Z,2026-07-01T19:59:32.426594Z
TSLA260702P00470000,TSLA,470.0,2026-07-02,put,40.61,105,452683.0,429.25,1,0.8532,-0.9776,0.002785,-0.455,0.012,-0.0126,2026-07-01T15:51:33.559063Z,2026-07-01T15:52:00.762769Z
TSLA260702C00472500,TSLA,472.5,2026-07-02,call,0.07,61,586.0,425.28,1,0.8658,0.0108,0.001477,-0.2748,0.0063,0.0001,2026-07-01T19:59:49.611509Z,2026-07-01T20:00:03.163208Z
TSLA260702C00475000,TSLA,475.00000000000006,2026-07-02,call,0.06,741,5821.0,425.75,1,0.8783,0.0093,0.001272,-0.2442,0.0055,0.0001,2026-07-01T20:00:39.808028Z,2026-07-01T20:01:04.512248Z
TSLA260702P00475000,TSLA,475.00000000000006,2026-07-02,put,50.68,5,26757.0,424.35,2,0.7179,-0.9817,0.001989,-0.1953,0.0141,-0.0256,2026-06-30T19:18:18.061908Z,2026-06-30T19:18:29.444236Z
TSLA260702C00477500,TSLA,477.5,2026-07-02,call,0.06,149,1279.0,426.31,1,0.9056,0.009,0.001202,-0.2459,0.0054,0.0001,2026-07-01T19:44:22.155782Z,2026-07-01T19:44:38.715484Z
TSLA260702C00480000,TSLA,480.0,2026-07-02,call,0.06,1999,11776.0,425.28,1,0.9589,0.0086,0.00109,-0.2488,0.0052,0.0001,2026-07-01T19:59:41.785529Z,2026-07-01T20:00:03.163208Z
TSLA260702P00480000,TSLA,480.0,2026-07-02,put,53.7,35,182340.0,426.06,1,1.0017,-0.9882,0.001377,-0.2843,0.0068,-0.013,2026-07-01T19:32:49.370501Z,2026-07-01T19:32:52.975708Z
TSLA260702C00482500,TSLA,482.5,2026-07-02,call,0.05,191,1070.0,425.28,1,0.9736,0.0072,0.000917,-0.2157,0.0044,0.0001,2026-07-01T19:59:40.180945Z,2026-07-01T20:00:03.163208Z
TSLA260702C00485000,TSLA,484.99999999999994,2026-07-02,call,0.04,698,3550.0,426.12,1,0.9701,0.0058,0.000768,-0.1801,0.0037,0.0001,2026-07-01T19:57:01.578901Z,2026-07-01T19:57:27.385180Z
TSLA260702P00485000,TSLA,484.99999999999994,2026-07-02,put,75.65,10,75650.0,409.64,3,0.9903,-0.9665,0.002026,-0.3986,0.0277,-0.0388,2026-06-29T17:40:53.232144Z,2026-06-29T17:41:17.654949Z
TSLA260702C00490000,TSLA,490.0,2026-07-02,call,0.04,92,406.0,426.71,1,1.0284,0.0055,0.00069,-0.1823,0.0035,0.0001,2026-07-01T19:51:58.150683Z,2026-07-01T19:52:19.309082Z
TSLA260702P00490000,TSLA,490.0,2026-07-02,put,64.1,16,102662.0,425.42,1,0.6782,-0.9551,0.001842,-0.1156,0.0718,-0.1813,2026-07-01T19:24:01.219158Z,2026-07-01T19:24:12.292220Z
TSLA260702C00495000,TSLA,495.00000000000006,2026-07-02,call,0.02,285,985.0,426.71,1,1.0196,0.003,0.000396,-0.103,0.002,0.0,2026-07-01T19:51:59.451626Z,2026-07-01T19:52:19.309082Z
TSLA260702P00495000,TSLA,495.00000000000006,2026-07-02,put,113.77,1,11377.0,381.85,8,1.0106,-0.9509,0.001781,-0.3045,0.0575,-0.1045,2026-06-24T14:13:23.389320Z,2026-06-24T14:13:27.736313Z
TSLA260702C00500000,TSLA,500.0,2026-07-02,call,0.03,1976,7306.0,425.25,1,1.1478,0.0039,0.00045,-0.1471,0.0026,0.0,2026-07-01T19:58:12.940012Z,2026-07-01T19:58:28.909649Z
TSLA260702P00500000,TSLA,500.0,2026-07-02,put,74.0,18,133756.0,425.42,1,1.2317,-0.9657,0.001975,-0.6697,0.0237,-0.0266,2026-07-01T19:24:01.332890Z,2026-07-01T19:24:12.292220Z
TSLA260702C00505000,TSLA,504.99999999999994,2026-07-02,call,0.02,87,265.0,426.32,1,1.1477,0.0027,0.00032,-0.1051,0.0018,0.0,2026-07-01T19:20:06.304698Z,2026-07-01T19:20:06.830371Z
TSLA260702P00505000,TSLA,504.99999999999994,2026-07-02,put,89.23,1,8923.0,416.21,2,1.395,-0.9655,0.001776,-0.7596,0.0235,-0.0269,2026-06-30T16:27:06.094324Z,2026-06-30T16:27:06.894897Z
TSLA260702C00510000,TSLA,510.0,2026-07-02,call,0.03,751,1541.0,426.17,1,1.2583,0.0036,0.00038,-0.1497,0.0024,0.0,2026-07-01T19:10:57.833960Z,2026-07-01T19:11:26.909520Z
TSLA260702P00510000,TSLA,510.0,2026-07-02,put,84.05,4,33325.0,425.42,1,1.5363,-0.9825,0.001255,-0.6848,0.0097,-0.0138,2026-07-01T19:24:01.120399Z,2026-07-01T19:24:12.292220Z
TSLA260702C00515000,TSLA,515.0,2026-07-02,call,0.02,263,743.0,425.69,1,1.2754,0.0024,0.000265,-0.1071,0.0017,0.0,2026-07-01T19:04:41.054970Z,2026-07-01T19:04:46.249562Z
TSLA260702P00515000,TSLA,515.0,2026-07-02,put,86.2,1,8620.0,429.05,1,1.7033,-0.9774,0.001406,-0.9661,0.0121,-0.0139,2026-07-01T15:54:21.163073Z,2026-07-01T15:54:33.006304Z
TSLA260702C00520000,TSLA,520.0,2026-07-02,call,0.03,81,175.0,427.04,1,1.366,0.0033,0.000326,-0.1521,0.0022,0.0,2026-07-01T19:49:26.520208Z,2026-07-01T19:49:45.525347Z
TSLA260702C00525000,TSLA,525.0,2026-07-02,call,0.02,46,278.0,426.31,1,1.3817,0.0022,0.000228,-0.1087,0.0016,0.0,2026-07-01T19:44:18.000428Z,2026-07-01T19:44:38.715484Z
TSLA260702C00530000,TSLA,530.0,2026-07-02,call,0.02,11,40.0,429.32,1,1.3953,0.0022,0.000221,-0.109,0.0016,0.0,2026-07-01T15:08:50.001750Z,2026-07-01T15:08:55.505105Z
TSLA260702C00535000,TSLA,535.0,2026-07-02,call,0.03,4,18.0,424.99,1,1.5709,0.0029,0.000255,-0.156,0.002,0.0,2026-07-01T14:34:30.646777Z,2026-07-01T14:34:54.473306Z
TSLA260702C00540000,TSLA,540.0,2026-07-02,call,0.02,5,8.0,426.01,1,1.5529,0.002,0.000185,-0.1109,0.0014,0.0,2026-07-01T19:55:43.589184Z,2026-07-01T19:55:53.942801Z
TSLA260702C00545000,TSLA,545.0,2026-07-02,call,0.06,210,1587.0,426.2,1,1.7857,0.0049,0.000357,-0.2833,0.0032,0.0001,2026-07-01T19:42:50.855069Z,2026-07-01T19:43:06.527715Z
TSLA260702C00550000,TSLA,550.0,2026-07-02,call,0.02,148,207.0,425.28,1,1.6709,0.0019,0.000162,-0.1123,0.0013,0.0,2026-07-01T20:00:28.777504Z,2026-07-01T20:00:34.279494Z
TSLA260702C00555000,TSLA,555.0,2026-07-02,call,0.02,3,12.0,426.29,1,1.7096,0.0019,0.000155,-0.1128,0.0013,0.0,2026-07-01T14:10:36.711591Z,2026-07-01T14:11:07.551884Z
TSLA260702C00560000,TSLA,560.0,2026-07-02,call,0.01,1,1.0,430.82,1,1.6019,0.001,9.5e-05,-0.062,0.0008,0.0,2026-07-01T15:40:09.150740Z,2026-07-01T15:40:16.655688Z
TSLA260702P00560000,TSLA,560.0,2026-07-02,put,174.36,2,34872.0,385.52,21,,,,,,,2026-06-11T15:56:02.307467Z,2026-06-11T15:56:23.825730Z
TSLA260702C00565000,TSLA,565.0,2026-07-02,call,0.03,5,15.0,427.87,1,1.8583,0.0025,0.000186,-0.1611,0.0017,0.0,2026-07-01T16:09:02.646487Z,2026-07-01T16:09:25.284329Z
TSLA260702P00565000,TSLA,565.0,2026-07-02,put,159.8,1,15980.0,406.28,10,1.1795,-0.9435,0.001432,-0.3834,0.0764,-0.1488,2026-06-22T19:06:12.647915Z,2026-06-22T19:06:42.519309Z
TSLA260702C00570000,TSLA,570.0,2026-07-02,call,0.04,18,72.0,422.76,2,1.4413,0.003,0.000204,-0.104,0.0029,0.0001,2026-06-30T19:07:16.189438Z,2026-06-30T19:07:42.735547Z
TSLA260702C00575000,TSLA,575.0,2026-07-02,call,0.04,30,103.0,425.95,1,2.045,0.003,0.0002,-0.2083,0.002,0.0,2026-07-01T19:07:12.876253Z,2026-07-01T19:07:20.778487Z
TSLA260702P00575000,TSLA,575.0,2026-07-02,put,198.5,1,19850.0,376.72,8,1.4131,-0.9721,0.000814,-0.2463,0.0358,-0.1238,2026-06-24T19:55:25.188452Z,2026-06-24T19:55:55.317982Z
TSLA260702C00580000,TSLA,580.0,2026-07-02,call,0.03,1,3.0,425.25,1,2.0518,0.0023,0.000157,-0.1639,0.0016,0.0,2026-07-01T19:58:21.889891Z,2026-07-01T19:58:28.909649Z
TSLA260702C00585000,TSLA,585.0,2026-07-02,call,0.04,30,91.0,425.95,1,2.1493,0.0029,0.000183,-0.2103,0.002,0.0,2026-07-01T19:07:29.298341Z,2026-07-01T19:07:51.489648Z
TSLA260702P00585000,TSLA,585.0,2026-07-02,put,196.5,1,19650.0,388.5,9,1.2533,-0.9759,0.000741,-0.1697,0.0346,-0.1419,2026-06-23T14:32:06.069143Z,2026-06-23T14:32:15.908348Z
TSLA260702C00590000,TSLA,590.0,2026-07-02,call,0.01,121,232.0,415.87,2,1.4754,0.0008,6.2e-05,-0.0322,0.0009,0.0,2026-06-30T16:16:11.230757Z,2026-06-30T16:16:22.343210Z
TSLA260702C00595000,TSLA,595.0,2026-07-02,call,0.02,1,2.0,425.75,1,2.1182,0.0015,0.000105,-0.1171,0.0011,0.0,2026-07-01T20:00:40.472323Z,2026-07-01T20:01:04.512248Z
TSLA260702P00595000,TSLA,595.0,2026-07-02,put,215.0,1,21500.0,379.65,6,,,,,,,2026-06-26T19:50:04.498505Z,2026-06-26T19:50:06.296753Z
TSLA260702C00600000,TSLA,600.0,2026-07-02,call,0.01,1962,1964.0,425.25,1,2.0538,0.0008,6.2e-05,-0.0644,0.0006,0.0,2026-07-01T19:58:19.771602Z,2026-07-01T19:58:28.909649Z
TSLA260702C00605000,TSLA,605.0,2026-07-02,call,0.02,9,18.0,414.84,2,1.6718,0.0014,9e-05,-0.0595,0.0014,0.0,2026-06-30T14:12:58.433738Z,2026-06-30T14:13:11.197485Z
TSLA260702C00610000,TSLA,610.0,2026-07-02,call,0.02,505,1165.0,379.15,6,1.1964,0.0013,7.2e-05,-0.0204,0.002,0.0001,2026-06-26T15:04:20.086737Z,2026-06-26T15:04:47.690387Z
TSLA260702P00610000,TSLA,610.0,2026-07-02,put,198.45,1,19845.0,410.56,2,,,,,,,2026-06-30T13:51:18.636379Z,2026-06-30T13:51:20.884795Z
TSLA260702C00615000,TSLA,615.0,2026-07-02,call,0.03,3,8.0,414.35,2,1.8037,0.0019,0.000111,-0.085,0.0019,0.0,2026-06-30T14:09:27.397825Z,2026-06-30T14:09:32.796473Z
TSLA260702C00620000,TSLA,620.0,2026-07-02,call,0.05,7,29.0,409.18,3,1.6161,0.0029,0.000147,-0.0884,0.0033,0.0001,2026-06-29T17:52:03.187959Z,2026-06-29T17:52:26.661158Z
TSLA260702C00625000,TSLA,625.0,2026-07-02,call,0.03,24,44.0,396.58,3,1.6773,0.0018,9.5e-05,-0.0577,0.0021,0.0001,2026-06-29T15:10:38.068672Z,2026-06-29T15:10:41.092265Z
TSLA260702P00625000,TSLA,625.0,2026-07-02,put,244.05,1,24405.0,379.44,6,,,,,,,2026-06-26T19:50:47.780246Z,2026-06-26T19:51:07.637255Z
TSLA260702C00630000,TSLA,630.0,2026-07-02,call,0.01,5,5.0,409.07,2,1.7894,0.0007,4.5e-05,-0.0332,0.0007,0.0,2026-06-30T13:31:57.898570Z,2026-06-30T13:32:04.517078Z
TSLA260702C00640000,TSLA,640.0,2026-07-02,call,0.01,1,1.0,421.5,2,1.732,0.0007,4.5e-05,-0.0331,0.0008,0.0,2026-06-30T19:56:38.488828Z,2026-06-30T19:56:54.922711Z
TSLA260702C00650000,TSLA,650.0,2026-07-02,call,0.01,1278,1278.0,425.28,1,2.4834,0.0007,4.3e-05,-0.0664,0.0005,0.0,2026-07-01T19:59:36.824779Z,2026-07-01T20:00:03.163208Z
